age,gender,height,weight,bodyfat,diastolic,systolic,sitandbend,situps,broadjump,gripforce
21,1,174.8,66.9,20.4,74,122,16.8,48,228,38.9
29,0,160.1,52.5,28,85,122,26.3,54,170,28.2
23,1,190.8,79.4,22.2,88,131,-19,30,160,29.3
24,0,163.9,70.5,34.1,85,129,20.6,43,156,27
37,1,181.3,81.3,15.1,90,151,31.4,53,273,55.6
48,0,157.2,60.6,32.8,84,112,0.1,2,112,23.5
28,1,176.1,81.8,16.7,88,148,7.5,60,234,49.4
51,1,165.1,87.2,30.4,87,140,6,21,206,46.2
36,1,178.6,81.4,21,85,133,18,47,219,52.5
29,1,169.5,66.1,21.6,68,117,19,52,220,54.8
28,0,152.8,51.5,23.8,82,129,15.1,22,151,21.7
42,1,172,68,12,82,126,16,46,215,56
28,1,172.6,73.9,22.6,72,117,14.3,48,192,30.6
31,1,169.3,72.9,25.5,97,155,18.5,43,210,38.5
53,1,167.7,66.4,26.5,85,131,14.8,29,173,31.4
25,1,180.7,76.7,23.3,43,122,19.4,34,217,43.1
59,1,166.9,73.8,23.1,70,120,15.5,39,215,43.9
27,1,173.2,68,18.3,96,135,5.4,61,219,46.9
63,0,154.4,54.5,37.2,71,125,16.6,14,108,22.7
53,1,172.3,71.8,17,90,135,24.9,43,211,48.7
23,1,173.4,68.8,16.2,68,120,-1.8,57,231,41.7
22,0,172.7,64.5,24.3,69,125,26.3,48,170,27.3
25,1,181.3,60.7,14.5,83,125,18,56,260,34
43,0,151.6,48.1,18.6,78,136,22,44,130,26.7
28,1,174.3,79.9,29.1,69,118,5,36,199,38.3
40,1,175,76.3,19.6,94,159,15.5,44,212,42.9
31,1,175.9,76.6,18.2,79,120,25.4,65,263,59.5
38,1,180.1,71.1,18.5,85,114,5,43,207,49.9
33,1,176.2,73.6,25.8,89,133,16.8,41,219,43.1
41,0,157.8,82.1,46.1,66,110,5.4,19,126,31.3
32,0,156.3,60.8,38.9,68,120,5.3,13,90,25.2
60,0,157.8,59.7,35.9,98,158,14.5,9,110,20.3
23,1,178,69.9,14.4,59,109,12.5,58,245,33.8
63,1,165.4,60.6,16.8,75,125,21,49,187,37.7
21,1,180.2,82.1,23.9,98,151,12.8,28,182,48
52,0,153.2,63.24,42.3,92,125,9.2,23,126,17.8
30,1,178.3,77.8,18.2,54,110,6.9,38,217,50.1
21,1,171.5,62.6,18.2,84,143,17.9,48,195,36.8
62,1,170,78.9,27.4,87,142,7.7,41,185,42.5
46,1,162.7,64.1,20.2,94,151,9,33,176,35.5
61,0,147.4,51.3,41.3,61,114,19.6,14,123,22.3
29,1,176.9,80.9,17.4,86,118,14.3,50,240,36.4
27,0,153.6,53.9,33.3,78,135,23.3,41,160,23.1
54,1,172.7,78,19.6,94,124,9.7,41,215,42.7
44,1,169.6,69.1,24.3,84,151,2.9,49,198,39.2
45,0,160.3,49.1,19.5,65,107,22,30,169,30.4
26,1,180.3,81.64,16.8,75,119,20.7,56,238,51.6
21,0,157,56.1,28.8,69,115,15.2,39,162,28.3
26,1,174.1,69.1,8,71,133,19.1,67,231,45.8
22,0,164.8,65.4,28.2,65,115,18.8,37,170,31.4
56,0,151.3,50,27.2,84,119,21.5,21,125,28.4
52,1,164.9,65.9,19,75,126,8.7,36,177,44.5
44,1,168.8,77.7,27.3,84,147,12.6,47,212,45
27,1,169.8,61.9,10.6,69,138,12.6,52,251,47.3
21,0,170,57.8,19.4,74,128,21.4,34,179,27.4
63,1,170,65.9,22,70,150,6.6,22,143,32.4
60,1,172.1,70.5,20.2,78,126,16.5,39,181,45
21,1,178.8,75.3,20.7,77,125,7.3,57,165,41.4
26,0,159.7,53.3,25.5,62,102,17.2,30,191,28.5
31,0,168.8,62.9,25.9,92,136,25.1,42,186,30.7
35,1,172.7,65.3,19.9,96,135,23.2,57,135,45.3
23,0,158,47.5,25.5,56,105,21.1,46,161,23.8
51,0,154.2,61.6,32.3,71,127,14.1,8,130,25.1
25,0,165.6,54.9,19.9,85,135,23.5,56,192,29.6
49,1,160.9,69.6,28.4,96,149,9,20,200,34.5
22,1,164.5,64.6,18.2,72,134,18.4,52,227,40.2
21,1,175.4,66.12,16.3,83,114,18.6,59,214,42
21,1,171.3,83.9,29.6,99,168,-7.3,45,161,44.6
23,1,173.4,59.8,17.9,83,120,15.5,24,203,47
36,0,160,49,25.6,99,150,19,21,176,23.4
24,1,176.7,77.2,9.3,73,130,17,60,288,69
25,1,172.8,95,54.9,90,131,5.6,28,203,37.5
42,0,153.9,43.82,25.8,70,120,17.9,23,114,20.6
24,0,165.9,54.7,22.4,57,115,28,40,182,29.8
25,0,160.1,53,26.03511,70,146,21.3,40,170,28.9
26,1,170.4,68.1,24.1,87,154,5.9,57,203,45.3
27,1,164,59,6.7,69,113,18.4,62,244,35.7
35,0,164.4,57.8,26.9,63,102,24.5,33,187,37.9
50,0,162.9,66.3,27.8,84,129,20.9,32,155,29.4
34,0,155.2,57.7,32.5,82,129,26.4,36,168,25.8
23,1,168,68.2,12.8,61,116,17.9,71,245,53.9
28,1,181.4,79.5,9.7,74,132,16.4,60,253,53.2
51,1,165.7,68,24.7,65,129,25,41,212,39.7
50,0,170.2,58,23.2,75,112,18,41,170,28.2
34,0,166,55.4,22,93,140,23.3,35,157,24.7
62,1,165.9,69.9,24.8,99,156,6.2,22,148,42.8
55,0,167.1,66.9,26.1,72,115,16.9,9,112,27
26,1,169.4,68.5,12.7,85,128,20,63,250,45.7
50,0,152.4,61.1,35.8,59,101,15.1,0,83,24.8
24,1,177.1,71.96,11.4,80,120,17.9,55,204,50.3
41,1,167.9,71.8,13.1,65,113,13.4,47,225,51.7
32,1,174.9,96.9,28.4,87,151,20,45,211,49.8
28,1,175.7,88.4,32.8,66,119,6.1,47,219,39.9
21,1,179.5,80.3,15.9,69,125,1.4,55,233,45.1
35,1,170.4,76.3,27.7,90,138,17.9,52,229,47.7
45,0,158.2,73.5,39,82,128,21,10,150,26.1
40,1,176.5,66.88,16.8,81,138,15,52,212,41.7
51,0,162.9,62.7,33.3,82,149,18.3,22,156,32
21,0,157.1,69.9,35,67,110,21.2,48,165,21.6
25,0,175.1,59.8,27,81,120,29.1,40,200,27
41,1,166.3,71.5,27,87,137,7.2,31,204,42
23,0,169.1,68.5,32.5,76,118,21.1,47,181,33.3
21,0,153.9,59.5,23.4,87,137,22.6,37,162,26.7
26,1,173.5,68.4,11.9,81,143,15.4,71,243,46
35,1,171.5,69.9,20.5,95,140,19.9,60,220,47.9
41,1,178.9,69.2,16.4,74,115,19.1,36,223,36
23,0,161.2,49.8,24.4,82,137,24.5,35,158,24.7
22,1,176,68.6,11.8,78,110,9.5,46,263,40.4
28,0,176.3,62.7,24.1,81,124,23.2,45,168,27.1
39,0,150,44.06,30.3,65,103,12.8,2,135,23.9
57,1,166.1,63.9,14.2,75,136,19.2,51,211,40
29,1,180,88.1,26.9,86,135,18.9,50,218,48.3
32,1,171.5,72.7,21.7,90,127,4.6,22,172,37.6
46,1,175.9,78.9,20.9,65,116,8.6,42,200,47.6
28,1,183.9,106.94,27.3,97,130,-0.4,25,184,43.5
63,1,168.4,74.1,12,88,154,20.8,34,185,43.2
28,1,166.9,70.5,20,76,127,8.2,53,206,35.4
56,1,176.3,77.2,22.5,80,146,5.3,45,175,40.1
28,1,177.5,69.4,14.5,92,149,21.3,51,234,53.9
45,1,173.6,71.4,15.5,95,125,27.3,46,248,44.7
32,0,172.9,60.8,20.1,86,126,22.2,34,186,30.4
26,1,164.2,59.7,16.5,74,127,19.7,53,209,51.8
24,1,178.7,79.5,23.1,73,122,6,30,196,36.5
29,0,163.7,51.2,19.1,64,117,29.2,35,153,33
21,1,177.8,65.1,11,77,130,22.5,53,242,47.7
28,0,165.8,56.4,21,76,127,17.2,38,187,33.2
55,1,171.4,75.2,22.1,80,142,10.8,39,197,50.1
62,0,156,47,25.9,69,121,20.3,24,126,20.5
39,0,159.6,65.7,35.4,89,132,3.1,28,172,23.7
27,1,177.9,81.4,20.4,91,141,16.7,51,226,58.7
53,1,169.3,76.7,21.8,85,140,14.3,41,211,44.6
62,1,167,71.1,32.8,87,143,19,30,171,37.8
24,1,170.7,69.4,24.2,77,107,15.6,52,230,39.7
34,1,172,69.8,18.8,82,127,12.1,36,218,39.9
24,1,175.1,89.8,31.6,80,132,1.9,44,207,49.8
53,1,170,64.5,18.9,87,157,10.2,34,183,36.3
50,0,162.4,55.7,28.9,90,149,20.3,36,167,27.2
60,0,155.1,51.3,23,78,150,20.6,24,158,25
41,0,159,52.4,23.2,71,113,21.5,40,174,22
25,0,158.7,43.5,24.4,75,115,19.4,26,167,20.9
39,1,177,83,28.1,76,132,1.3,20,210,46.2
21,1,169.7,65.6,20.2,84,131,18.7,42,208,39
55,1,163.5,69.5,22.3,93,147,7.8,39,190,44.4
57,0,159.1,53,26.6,65,107,22.2,25,165,23.8
63,0,154.9,60.1,34.4,97,138,12.2,0,78,22.7
50,0,155.4,50,28.5,73,125,14.9,20,134,24.6
56,0,158.5,56.2,28.8,69,126,20.4,23,144,23.4
59,0,159,62.3,35,80,120,20.2,23,150,20
60,0,152.4,45.3,20.1,83,147,25.2,42,139,25.3
57,0,151,46.1,27.3,77,127,22.2,21,137,22.4
52,0,162.2,57.4,24.2,60,111,22.2,38,147,27
36,1,158.7,50.3,19.6,72,117,9.9,34,177,33.1
26,1,173.3,70.2,19.2,71,129,11.7,34,232,40.1
48,1,168,65.8,23.7,88,119,6.5,38,170,41.2
26,1,172.2,70.9,20.4,85,133,8.8,40,214,47.2
21,1,181.7,74.9,12.2,70,146,22.4,56,269,46.7
42,0,162.1,56.3,29.6,83,123,14.9,28,142,30.9
63,1,159.5,52,13.1,72,125,26.5,52,189,34.4
41,1,175.4,71.8,20.6,68,117,4.6,31,185,28
61,1,166.8,62.7,20.8,98,154,12.1,38,188,35.7
37,1,171,68,11,67,127,17.8,59,237,38.3
27,1,168.7,67.68,19.4,59,126,17.6,61,209,43.7
23,1,172.5,67.8,11.5,67,130,-20,51,246,33.5
23,1,177.3,71.7,13.6,78,151,18.7,59,245,53.1
21,0,161.8,50.3,25.4,76,116,23.9,43,180,24.6
63,1,153.1,39.1,17.7,90,130,6.6,16,138,23.3
59,1,163,66.2,22.3,80,130,12.8,25,100,42.1
32,1,166,73.66,23.1,72,120,18.1,60,195,45.7
27,1,173,90.5,41.3,85,131,17.4,36,184,34.5
28,0,170.9,60.7,17.7,62,121,19,21,228,42.5
30,1,166,63.3,21,79,131,7.7,38,220,35.1
30,1,176.5,70.5,16.2,97,148,11.3,50,250,41.1
25,0,160.6,61.3,23.2,85,126,24.8,46,171,31.1
27,1,170,63.18,19.2,79,120,20.7,66,237,31.5
46,1,176.6,68.4,18.2,78,140,17.3,38,205,43.4
31,0,161.1,52.2,25.9,57,107,19,36,164,26.4
37,0,169.7,59.7,21.6,68,126,26.2,45,194,29
24,1,171.9,80.1,27.5,89,135,13.9,41,173,45.9
28,0,158.1,55.52,29.1,65,118,16,42,162,25.2
24,0,168.1,60.6,22.3,75,120,21.6,52,179,34.7
63,0,158.7,56.4,20.9,59,116,23.1,26,132,28.5
21,0,159.7,54.4,27.7,71,112,21,40,165,32.1
21,0,167.3,82.3,31.7,52,127,21.9,41,172,42.7
57,0,156,58.78,36,75,148,22.1,19,143,23.4
51,0,151.3,56.5,37.9,81,145,14.7,18,148,23.3
26,0,161.5,56.5,23.6,66,120,22.9,42,166,35.6
25,1,170,71.6,24.1,92,150,10.6,63,197,36.7
39,0,169.4,58.6,22.4,68,118,16.2,33,183,33.5
23,1,183.5,96.3,29.6,78,117,-12.4,22,170,44.7
57,0,164.2,56,20.3,72,110,32.4,47,148,27
62,1,174.8,73.4,22,81,159,15.1,30,185,46.5
48,0,159.8,62.96,36.4,96,154,10.4,24,124,26.5
22,0,167.1,55.5,28,89,122,13.6,38,179,23.2
58,1,165,70.8,35,80,123,17.5,14,162,31.5
57,0,156,60.4,43.5,74,120,20,7,141,26.3
51,1,174.5,92.2,34,96,139,-4.4,32,157,42.3
21,1,170.4,58.6,20.6,91,155,6.8,48,216,32.5
60,0,160.9,63.9,28.6,81,144,24.5,21,134,27.3
55,1,167.4,55.8,9.8,91,129,20.3,48,219,45.9
25,0,169.3,65.3,27.9,96,135,25.6,55,169,31.3
61,1,172.3,69.1,23,84,152,10.3,34,168,39.3
30,0,156.1,50.2,27.1,57,93,23.4,35,183,23.2
23,1,171.3,80.4,21.3,72,134,20.8,53,224,53.5
28,1,179.5,73.9,22.9,88,140,23.3,39,217,37.7
56,0,160.8,48.4,25.5,71,138,20.9,14,137,22.4
21,0,155.8,53.7,24.2,62,112,14,31,174,29.1
28,1,178.1,65.5,18.8,99,159,12,38,150,33.8
23,1,172.5,72.8,17.3,60,119,14.1,55,198,37
30,1,184.4,82.3,12.5,79,147,25.3,55,226,45.1
21,1,180.2,91,26.5,88,149,10.2,50,202,36.2
25,0,163,67.9,34.9,70,112,26.2,41,175,28.3
22,1,169.1,59.08,12,80,120,15.1,41,246,37.1
57,1,165.9,65,14.1,79,123,11.9,43,162,37.8
44,0,172,70.3,24.3,60,111,22.2,34,148,30.7
25,1,174.4,67.6,16.3,84,139,24.7,41,231,53.7
58,1,171.3,74.2,25,95,144,18.8,40,177,36.2
23,1,177.6,65.8,12.1,61,122,12.1,62,228,44.3
28,1,167.2,64.5,13.6,54,104,13.4,51,232,48.4
64,0,157.4,52.3,23.8,79,117,22.4,31,143,22.4
49,0,161.2,54.6,25.9,84,126,15.2,37,130,31.1
58,1,171.6,71.5,21.5,76,140,18,21,198,38.7
43,1,180.7,80.1,21.6,80,130,-0.7,50,214,42.9
23,1,180,84,21.9,76,126,11.8,50,211,32.5
31,1,179.3,82,19.1,82,144,3.6,62,246,45.1
26,0,159.2,45.4,14.8,71,110,14.5,16,175,25.1
33,0,151.2,47.1,21.4,70,111,24.6,38,159,27.9
43,0,164.2,55.2,17.7,78,125,20,53,193,35.7
37,1,175,76.7,24.4,97,139,11.6,34,176,51.8
30,1,172.9,64,13.8,69,122,18,58,237,47
21,1,180.8,76.2,15.7,68,118,16.8,52,218,47.6
31,1,177.7,106.4,36.8,93,147,-10,43,201,49.7
40,1,173.2,67.7,13.1,83,144,18.2,57,218,39.3
60,0,152.4,53.6,34.3,65,106,21.9,14,125,25.4
40,0,162.1,52.7,25.9,62,119,18.3,36,145,22.5
60,1,165.4,69.2,35.2,93,145,17.4,10,159,38.5
49,1,172.2,73.2,22.7,92,138,22.8,28,188,51
39,0,156.4,52.4,26.1,87,135,19.5,28,173,28.8
24,1,176.3,73,15.4,89,129,21.1,59,256,46.2
24,1,177.2,75.4,16,82,144,25.9,56,252,49.8
61,0,152.4,61.4,39.25452,86,150,23.8,0,102,27.1
25,1,175.9,69.02,16.4,69,138,15.9,54,222,47.8
41,0,162.6,55,26.6,69,107,21.8,26,163,27.2
63,0,151.6,58,37.2,78,137,21.4,0,84,19.7
24,1,179.5,75.4,10.7,84,136,17,64,248,48.8
21,1,164.5,58.2,24.7,76,110,-7.5,25,180,30.9
21,1,178,69.8,12.2,65,117,9.3,64,271,45.2
48,1,170.4,74.8,21.6,79,145,6.1,51,197,39.5
49,0,158.4,56.68,34.6,76,101,22.5,6,138,27.3
49,1,173.3,81.7,27.7,95,148,18.5,33,164,48.2
55,0,153.4,63.2,39.5,78,123,2.6,6,117,23.2
64,0,155,50,26.3,62,104,20.3,20,142,21.9
21,1,169.5,76.1,16,75,116,20.9,55,260,52.5
21,0,158.6,55.9,29,74,117,10.2,42,166,26
48,1,170.9,62.2,18.4,95,155,18.7,50,208,39.3
32,0,163,51.6,15.6,87,120,26.2,40,191,39.7
26,1,177,83.6,23,84,146,24,49,209,58.8
28,1,177.2,83.5,26.9,82,134,-13.5,54,203,31.1
47,0,169.3,51.9,24.1,70,100,12.7,30,133,24.3
23,0,158.6,56.7,35.9,69,112,21.6,20,138,21.6
31,1,177.9,83.6,14.8,104,140,10.1,61,235,47.4
21,1,171.2,62,14.1,84,154,19,24,245,41.2
55,0,158.4,55.7,35.5,88,127,20.1,14,140,22.6
41,0,157.7,73.5,43.4,71,116,10.1,8,106,25.1
26,0,164.2,50.9,15,76,129,16.2,36,167,25.3
26,1,178.7,64.7,25.9,81,144,3,30,132,38.7
47,1,172.8,72,21.5,92,159,19.3,45,227,38.6
22,1,162.7,65.7,21.4,95,142,11.4,56,210,41.6
45,1,163.5,88.4,32.6,86,122,-1.2,15,188,50.1
61,1,160.7,67.5,28.9,95,141,13.7,37,187,38.4
34,1,172.8,69.28,13.6,68,116,19,42,217,45.2
58,1,177.3,72.2,22.1,96,140,11.2,29,154,36.8
21,0,155,51,29.8,91,131,15.1,30,174,14.3
55,0,161.4,48.9,21,79,130,13.5,31,139,20.2
31,1,171.7,70.9,20.7,88,142,16.4,38,188,45.2
38,1,172.4,98.9,35.6,90,155,1.7,31,152,45.9
30,1,172.3,78.3,24.9,84,132,-2.6,37,162,27.4
31,1,183.8,84.9,22.9,90,123,15.5,50,221,57.7
24,0,164.8,51.5,20.4,72,117,17.3,45,174,26.6
60,1,169.2,77.5,26,83,143,9.8,51,175,32.8
22,1,179.5,73.3,19.9,84,122,7.7,43,210,42
29,1,175.4,74.4,16.1,77,124,23.5,48,245,58.4
23,1,174.4,71.5,10.9,70,141,18.1,53,204,48.7
25,1,174,75,22.6,86,151,15.5,44,202,41
43,0,157.3,55.2,21.8,73,119,23,22,150,33.1
23,1,160,65.3,35.8,73,142,-3.4,29,164,39.3
28,0,160.8,66.74,31.3,85,135,15.8,28,140,23.2
49,0,158.1,49.2,22.3,81,131,20.8,33,175,22.8
44,0,159.9,52.7,26.4,69,108,14.8,38,108,19.3
45,1,184.3,88.3,25.4,84,147,17.9,32,205,47.4
47,1,174.4,86.5,26,89,133,-0.4,30,206,41.5
64,0,157.4,55.1,35.2,86,159,14.6,11,113,27.7
26,1,174.7,90.1,21.6,96,159,25,66,230,59.6
42,1,169.5,77.5,22.8,76,116,11.2,37,191,41.6
44,1,169.5,66.48,23.9,93,134,8.9,36,202,41.9
23,0,166.8,61.6,24.9,85,137,14.5,20,167,34
39,1,171,75.5,24.3,78,138,14.6,43,205,44.8
41,1,166.2,58.8,37.1,88,149,12.3,32,144,27.9
27,1,176.1,75.4,16.3,83,151,19.2,61,236,52
59,1,169.5,68.8,23.3,70,115,7.4,30,155,33.3
52,1,165.9,71.8,24,92,151,5.6,37,173,36.3
25,0,164,62.6,28.9,70,116,11.1,30,151,29.3
42,1,171,72.2,25.3,94,132,9.5,24,181,33
45,0,162,58.1,30.4,77,139,28.4,26,157,26.7
45,1,169.3,74,22.1,91,136,12.7,38,204,44
44,1,172,79.3,26.3,84,139,11.4,48,192,45.2
54,1,174.5,73.7,20.8,74,133,16.8,45,165,32.1
60,1,180.5,64.9,8.7,77,118,16.6,31,210,43.4
34,0,155.8,44.5,21.2,74,115,21.3,35,162,23.6
21,1,177.8,63.1,10.8,86,148,19,58,258,51.1
23,0,167.5,52.4,27.4,70,123,12.8,19,148,24.6
40,1,176.7,73,24.7,82,123,6.2,35,222,43.9
30,1,180.4,74.3,19.1,93,136,18,36,240,56.7
38,1,171.1,69.2,18.2,86,147,9.5,43,220,48
40,0,165.4,64.2,30,77,138,19.8,32,167,24
23,1,181.4,102,25.8,82,147,16.1,38,252,52.5
30,1,170,74.74,23.4,78,147,15,55,204,47
28,1,173.9,80.1,16.5,81,134,18.1,61,245,58.7
27,1,181.6,83.1,24.9,86,137,5.5,53,224,45.2
39,1,169.4,74.3,17.8,75,135,16.9,57,234,47.9
37,1,184.8,89.4,16.1,76,158,24.3,58,241,64.5
29,0,165.8,57.9,26.3,78,117,24.8,52,203,31.3
21,1,187.4,104.9,30.1,80,139,5,38,222,43.9
22,0,165.8,48.1,22.3,86,147,20.7,35,153,22.7
58,0,155.9,50.9,20.2,81,130,29.1,17,90,27.4
29,1,179.6,87.8,23.8,91,142,17.6,45,220,58.4
32,1,180.2,58.44,9.4,86,124,22.9,38,196,43
27,1,175.1,82.7,23.1,80,136,19.2,62,240,41.7
53,0,161.1,70.5,34.4,86,134,22.6,9,148,28
61,0,154.9,56.3,38.7,84,143,25.3,30,137,24.1
56,0,152,49.3,27,60,114,12.9,15,117,23.7
28,1,182.8,85,15.2,69,115,8.5,45,210,47.8
28,1,173.5,82.44,23,89,145,19.9,46,205,42.6
23,0,160.2,56.8,18.1,69,114,28.2,48,199,28.8
26,1,179.5,97.6,29.6,96,137,-13.6,32,183,39.5
26,0,160.1,56.3,27.8,69,117,26.4,48,128,26.1
21,0,161.9,49,13.3,57,114,21,31,120,22.4
41,0,166.5,56.5,27.2,82,135,35.2,32,174,25.7
63,1,175.2,76.4,26.7,96,142,11.2,37,192,47
43,1,173,83.1,29.3,88,135,7.4,41,207,43.6
36,1,176.4,79.3,20,85,130,18.5,51,221,53
27,1,172.5,63.6,14.9,81,144,13.6,45,256,44.3
58,1,174.9,79.2,20.8,98,141,11.5,53,212,53
22,1,171.3,67,9.6,63,114,6.6,48,217,38.5
23,0,161.7,52.2,23.5,78,117,19.4,47,195,23.9
56,1,176.3,66.5,15.6,69,140,17.6,50,218,40.4
61,0,157,54.9,32.9,71,130,12.2,17,115,19.9
63,1,170.7,76.84,22.5,80,120,9.6,30,151,41.7
22,1,183.8,66.4,15.4,77,122,21.8,52,229,46.6
60,0,152.6,52.8,31.2,77,141,20.4,10,123,24.7
64,0,154.4,49.5,32,61,110,15.6,21,155,20.1
23,1,170.7,68.08,23.3,84,113,1.6,44,208,33.3
25,1,176,74.8,14,78,127,20.5,45,240,42.6
33,0,161.9,54.1,25.9,66,111,17.8,44,152,22.9
25,1,173.8,83.6,21.6,86,139,28.6,53,242,53.1
61,1,170.5,71.3,24.6,89,148,10.4,36,176,39.1
23,1,169.9,61.6,19.9,77,135,19.7,44,190,39.8
31,0,165,54.7,27.9,83,121,-1.1,32,137,28.2
39,1,177.3,66.8,14.7,86,140,15.2,54,220,43.1
61,1,165.2,73.7,33.1,77,145,8.7,25,151,27.7
45,1,171.4,71.3,18.3,89,127,13.9,40,231,44.4
32,1,179.4,80.7,21.6,78,128,12.7,47,224,40.7
62,1,161.3,55.1,20.4,79,138,17.2,25,193,25
27,1,182.8,96.3,29.6,72,138,9.2,30,180,44.1
43,0,165.2,55.6,31.8,80,121,12.7,35,165,17.2
49,1,178,78.7,29,92,147,19,41,232,40.3
60,1,166.6,62.1,17.6,65,105,14.6,31,186,41.5
32,1,168.8,62.7,17.8,92,142,14.9,39,230,38.4
29,1,182.3,85.5,17.7,76,122,12.2,43,254,49.5
23,1,180.9,77.1,25.4,86,139,10,43,224,41.2
22,1,180.2,92.2,21.8,79,128,21.5,64,250,54.7
21,1,165,61.4,20.5,79,126,8,59,215,34.7
29,1,171,68.6,9.8,62,117,34.6,60,246,34.8
57,1,174.3,80.4,29.8,85,152,23.9,29,175,46.3
46,0,164.3,71.2,32.6,80,120,10.5,21,156,28
24,1,182.1,92.8,31.8,94,139,9,50,217,37.2
54,1,166.2,63.2,16,79,158,13,53,192,40.9
61,1,164.6,70.4,23.4,86,134,11.5,26,160,38.8
63,1,171.2,76.8,24.7,89,138,8.7,30,168,35.1
38,0,151.3,46.6,22.3,77,113,19.3,38,160,30.3
54,0,155.8,65.06,36.7,89,149,15.3,23,151,26.5
64,1,170.9,64.3,8.7,62,122,3.8,31,180,39.6
21,0,168.9,55.3,18.8,77,119,17.2,45,183,35.7
21,1,175.1,63.9,22.2,81,102,10,51,195,31.7
22,1,175.5,64.5,14.4,81,111,19.1,45,237,39.4
40,1,174.1,71.1,13.3,80,134,22.9,65,253,49
21,0,162.5,49.5,24.1,75,134,18.4,22,135,26.5
60,1,163.2,68.94,23.1,89,151,11.2,27,165,31.5
56,1,175.2,79.3,23.4,90,150,15.5,30,205,51.5
29,0,167.8,72.9,29.3,76,120,20.2,41,191,27.6
31,0,161.2,53.8,18.09828,76,128,31.2,44,218,34.1
64,1,171.5,72.8,13.6,79,137,11.8,41,190,42.9
62,0,158.6,54.6,24.1,77,145,24.5,19,124,19.7
24,1,177.1,79.5,14.66,68,136,17.9,57,233,39.6
36,1,176,89.8,24.7,90,152,13.2,44,213,45.2
43,0,159.6,58.1,30,82,116,19.8,30,151,25.6
22,1,181.9,78,13,67,119,16.4,60,262,46.6
35,1,181.3,78.6,21.4,91,137,21.5,39,235,41.4
53,0,171.8,65.2,25.3,83,124,30,51,152,31.3
60,0,156.5,50.54,35,68,141,22,13,135,22
25,0,168.2,61,27.2,87,135,20.9,46,165,26.2
21,0,160.4,53.8,24.3,61,106,20.1,45,174,27.9
32,0,162.3,50.8,19.5,58,101,18.8,52,163,28.9
24,1,175.8,81.8,20.8,59,106,6,43,209,49.9
61,0,153.7,59,37.2,62,105,18.6,12,121,22.6
62,0,149.1,57,33.2,87,145,22.6,18,134,17.7
21,0,160.6,62.9,33.9,80,122,13.9,44,180,24.4
29,0,153.6,46.2,30.5,77,135,24.3,41,163,26.3
22,1,175.4,61.7,7.6,74,122,14.9,48,242,47.1
22,1,171.7,77.2,21.5,65,136,17,64,240,47.1
42,1,169.3,74.72,25.1,78,137,11.7,44,198,45.3
49,0,149.8,42.6,18.8,85,131,14,23,150,22.1
53,0,162.7,64.2,33,78,125,13,23,140,26.5
52,0,149.4,53.3,36.1,82,144,22.7,15,111,20.4
22,1,182.9,70.5,13.2,75,126,11.3,48,232,35
21,1,180.2,80.3,24.7,72,124,10.4,53,239,47.3
25,0,162.1,73.6,36.7,85,131,14,41,168,34.8
46,1,162.8,78.2,24.9,98,145,21.4,27,206,35.9
24,1,174.1,90.7,30.4,77,139,11.1,27,194,29.9
26,1,177.4,78.7,25,63,132,14.5,54,216,40.6
59,1,175.6,79.7,18.6,78,149,15.2,31,191,42.3
62,1,171,70.1,19.1,86,146,10,49,176,35.8
35,0,158.9,52.4,27.4,62,103,18.5,49,175,24.6
41,0,161,54.5,25.3,70,119,12.2,20,148,27.9
55,0,156.4,51.6,26.79869,90,132,16.8,20,143,22.9
21,0,160.2,56.3,39.6,69,115,5.4,20,142,19.2
56,1,169.6,67.6,17.7,91,155,19.7,37,190,47.7
23,1,179,87.4,29.3,92,157,12.4,50,211,46.8
23,1,181.7,91,27.8,89,144,4.3,51,219,46.6
27,1,177.3,77.08,18.9,76,127,10.7,59,189,47.7
36,1,182.4,89.3,23.1,78,126,10,35,218,47.1
54,1,174.5,72.4,22,61,120,5.2,22,184,39.9
40,1,178.6,71.4,21.01,82,143,20,45,232,42.8
41,0,161.8,57.6,30.3,98,148,18.6,33,159,27.9
28,1,177.2,73.6,24,70,130,8.3,42,210,38.9
30,0,157.7,54.3,30.3,87,135,15.2,41,157,25.1
64,1,170.8,71.2,19.8,96,143,10.4,50,194,36.4
60,1,167.8,69.3,24.3,93,148,13.7,37,189,41.7
25,1,181.1,78.5,19.9,73,137,19.5,65,188,41.4
28,1,177,79.9,24.7,89,151,11.5,39,244,44.7
38,1,177.4,81.6,24.6,79,129,16.5,51,232,46
62,1,176.1,64.76,17.6,86,142,14.4,32,174,38.3
48,0,158.8,66.1,33.3,99,158,20.6,13,142,23.8
31,1,172.5,83.4,24.6,93,148,4.7,50,201,43.8
46,1,173.2,74,25.5,93,151,12.2,44,193,40
51,1,173.8,68.7,17.8,91,138,11.2,38,223,38.3
50,1,182.3,80.3,22,76,127,17.9,34,199,49.7
35,1,163,59.3,13.1,82,134,33.1,45,243,40.2
30,0,161.8,59.4,24.4,84,130,24.6,43,164,30.7
25,1,174.5,67.5,12.1,61,113,5.1,47,230,40.4
47,0,156.3,48.6,28,85,132,18.8,43,141,27.5
23,0,163.8,52.7,31.3,72,111,26,27,156,27.8
61,1,174.5,81,19.5,86,152,10.2,42,168,59.1
